properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 354539885, 'osm_type': 'yes'}",chennai_bld_000103,5,5,100.0,-0.26863250732421873,-2.3699756622314454,-2.1013431549072266,-2.082502841949463,3.7792180228442787,-5.643614196777344,-6.653768157958984,-1.010153579711914,-0.9373345375061035,2.7412585151264124
"{'osm_id': 354539886, 'osm_type': 'yes'}",chennai_bld_000104,3,3,100.0,-3.6670010884602866,-5.439621607462565,-1.7726202011108398,-0.7816011905670166,3.0077359309972267,-12.612167358398438,-11.266405741373697,1.3457619349161785,1.6727781295776367,2.89698896724568
"{'osm_id': 354539890, 'osm_type': 'yes'}",chennai_bld_000105,6,6,100.0,-6.8501332600911455,-5.629441579182942,1.220691204071045,1.3071198463439941,3.2237401678194884,-13.086297353108725,-12.278143564860025,0.8081531524658203,0.3416404724121094,2.4551759843119934
"{'osm_id': 354539892, 'osm_type': 'yes'}",chennai_bld_000106,4,4,100.0,5.149164199829102,5.7620344161987305,0.6128700971603394,0.661144495010376,0.5078542168249475,-9.426809310913086,-11.229547500610352,-1.802739143371582,-2.2228360176086426,1.1393624374952787
"{'osm_id': 354539899, 'osm_type': 'yes'}",chennai_bld_000107,2,2,100.0,3.810908555984497,0.9936696290969849,-2.8172388076782227,-2.8172388076782227,0.6751626729965315,-5.799461364746094,-9.176420211791992,-3.3769593238830566,-3.3769593238830566,2.508607864379883
"{'osm_id': 354539901, 'osm_type': 'yes'}",chennai_bld_000108,7,7,100.0,0.31564630780901226,-0.13321999141148158,-0.44886626516069683,-0.2714657783508301,1.5824044266002764,-9.492627825055804,-10.199175153459821,-0.7065483501979283,0.4179239273071289,2.955891647405443
"{'osm_id': 354539907, 'osm_type': 'yes'}",chennai_bld_000109,4,4,100.0,-0.7159463167190552,-2.7165822982788086,-2.000636100769043,-1.9299421310424805,2.181359702700355,-13.866460800170898,-12.864800453186035,1.001659870147705,1.30806303024292,0.8513965417473677
"{'osm_id': 354539911, 'osm_type': 'yes'}",chennai_bld_000110,6,6,100.0,-0.9198896090189616,-5.3515065511067705,-4.43161678314209,-4.570552349090576,2.1007641296525197,-11.090202331542969,-12.344820658365885,-1.2546197573343914,-0.5480422973632812,2.5476285937237515
"{'osm_id': 354539914, 'osm_type': 'yes'}",chennai_bld_000111,4,4,100.0,-4.00730037689209,-3.636981725692749,0.37031877040863037,0.16922450065612793,2.4675289174440542,-12.148191452026367,-10.903656005859375,1.2445342540740967,1.8667945861816406,3.3067670150662036
"{'osm_id': 354539915, 'osm_type': 'yes'}",chennai_bld_000112,3,3,100.0,-6.259768803914388,-5.532840092976888,0.7269283930460612,0.8298373222351074,1.7138045745830712,-13.840059916178385,-10.399058024088541,3.441001574198405,3.326601028442383,1.5829834541446803
"{'osm_id': 354539918, 'osm_type': 'yes'}",chennai_bld_000113,6,6,100.0,-0.06116437911987305,1.1931697527567546,1.2543341318766277,1.4853745698928833,4.184984044275628,-11.921492258707682,-10.947704315185547,0.9737860361735026,0.7134709358215332,2.240899031187658
"{'osm_id': 354539924, 'osm_type': 'yes'}",chennai_bld_000114,4,4,100.0,-4.491354942321777,-3.3016562461853027,1.1896989345550537,1.043887734413147,1.2364788017867396,-12.580747604370117,-11.866704940795898,0.7140425443649292,0.348712682723999,4.1540155806646055
"{'osm_id': 354539935, 'osm_type': 'yes'}",chennai_bld_000115,4,4,100.0,-4.64419412612915,-5.478031635284424,-0.8338378667831421,-0.9262447357177734,2.662670398460692,-14.462023735046387,-14.698922157287598,-0.23689794540405273,-0.7833251953125,5.027830776231374
"{'osm_id': 354539939, 'osm_type': 'yes'}",chennai_bld_000116,4,4,100.0,-1.768728494644165,-0.16578930616378784,1.602939248085022,1.1791448593139648,1.6282374216186302,-14.778800010681152,-11.221267700195312,3.55753231048584,4.332513809204102,1.8138525438198554
"{'osm_id': 354539943, 'osm_type': 'yes'}",chennai_bld_000117,2,2,100.0,-1.2846499681472778,-2.715830087661743,-1.4311802387237549,-1.4311802387237549,1.8899895995855331,-13.127228736877441,-14.544678688049316,-1.417449951171875,-1.417449951171875,0.2349395751953125
"{'osm_id': 354539947, 'osm_type': 'yes'}",chennai_bld_000118,4,4,100.0,-1.8906407356262207,-2.421757698059082,-0.5311170220375061,0.25797271728515625,2.3925667042685124,-9.82724666595459,-10.873889923095703,-1.0466424226760864,-0.6063311100006104,2.377380686285566
"{'osm_id': 354539987, 'osm_type': 'yes'}",chennai_bld_000119,4,4,100.0,-6.732736587524414,-6.539985656738281,0.1927506923675537,0.8594136238098145,1.5692137868112987,-13.95846939086914,-13.079930305480957,0.8785398006439209,1.3036174774169922,2.052597808669769
"{'osm_id': 354539990, 'osm_type': 'yes'}",chennai_bld_000120,5,5,100.0,-5.118986129760742,-8.234568023681641,-3.115582084655762,-3.449979305267334,3.412721331418184,-13.13341827392578,-12.15879135131836,0.9746265411376953,1.6573238372802734,1.136149480917408
"{'osm_id': 354539995, 'osm_type': 'yes'}",chennai_bld_000121,4,4,100.0,-0.5249496698379517,-2.980790376663208,-2.455840826034546,-1.9213063716888428,1.286557264307994,-7.192132949829102,-7.885915756225586,-0.6937826871871948,-0.39545178413391113,1.1955736019819323
"{'osm_id': 354539999, 'osm_type': 'yes'}",chennai_bld_000122,3,3,100.0,-2.0965522130330405,-2.4370126724243164,-0.34046045939127606,-0.301929235458374,2.053672743712313,-9.03575070699056,-7.832150777180989,1.203600565592448,1.7751312255859375,1.1819593464753448
"{'osm_id': 354540001, 'osm_type': 'yes'}",chennai_bld_000123,2,2,100.0,2.572579860687256,-0.6216322183609009,-3.194211959838867,-3.194211959838867,2.0131868124008214,-7.442975044250488,-9.912763595581055,-2.4697890281677246,-2.4697890281677246,0.9532914161682129
"{'osm_id': 354540004, 'osm_type': 'yes'}",chennai_bld_000124,5,5,100.0,-3.9536666870117188,-4.279998016357422,-0.32633137702941895,-0.2669200897216797,1.6444319348724434,-9.280990600585938,-12.948614501953125,-3.6676239013671874,-4.17087459564209,2.9016336348480407
"{'osm_id': 354540007, 'osm_type': 'yes'}",chennai_bld_000125,3,3,100.0,7.838406880696614,4.588804562886556,-3.2496026357014975,-4.667768478393555,2.2361052124284146,-11.629185994466146,-16.02984873453776,-4.400663057963054,-5.403596878051758,2.8053082326175436
"{'osm_id': 354540009, 'osm_type': 'yes'}",chennai_bld_000126,2,2,100.0,2.71855092048645,0.02875518798828125,-2.689795732498169,-2.689795732498169,1.139324426651001,-11.357666015625,-11.530895233154297,-0.17322945594787598,-0.17322945594787598,2.547811269760132
"{'osm_id': 354540018, 'osm_type': 'yes'}",chennai_bld_000127,3,3,100.0,-4.177244186401367,-5.764573415120442,-1.5873289108276367,-0.7816011905670166,1.7238700691318334,-10.890960693359375,-10.750405629475912,0.14055442810058594,0.10847187042236328,1.2381656072853997
"{'osm_id': 354540021, 'osm_type': 'yes'}",chennai_bld_000128,2,2,100.0,-4.317194938659668,-7.56032133102417,-3.243126392364502,-3.243126392364502,0.20502173900607715,-9.25483226776123,-14.928781509399414,-5.673948764801025,-5.673948764801025,0.8493142127990723
"{'osm_id': 354540023, 'osm_type': 'yes'}",chennai_bld_000129,3,3,100.0,2.2045655250549316,0.3683149814605713,-1.8362504641215007,-1.648867130279541,1.3160311795623727,-14.274325052897135,-12.571348826090494,1.702975908915202,1.8172874450683594,0.24455249828504944
"{'osm_id': 354540026, 'osm_type': 'yes'}",chennai_bld_000130,6,6,100.0,-1.1559106508890789,-0.42861421902974445,0.7272964318593343,0.08023953437805176,5.410933256090285,-9.575162251790365,-10.59856923421224,-1.0234080950419109,-0.7445201873779297,2.6053253754750045
"{'osm_id': 354540030, 'osm_type': 'yes'}",chennai_bld_000131,5,5,100.0,-2.1482212066650392,0.3763850212097168,2.524606132507324,1.304983139038086,1.5400529572278951,-12.829458618164063,-10.817779541015625,2.0116790771484374,1.7035160064697266,3.71764086949177
"{'osm_id': 354540034, 'osm_type': 'yes'}",chennai_bld_000132,4,4,100.0,0.39706021547317505,-3.854678153991699,-4.25173807144165,-4.542534351348877,1.046320960032505,-8.986303329467773,-10.224666595458984,-1.2383639812469482,-1.2411556243896484,1.3306700517692769
"{'osm_id': 354540037, 'osm_type': 'yes'}",chennai_bld_000133,4,4,100.0,-2.69319486618042,-2.9748446941375732,-0.28165000677108765,0.27270007133483887,1.867587328433401,-10.204952239990234,-9.328371047973633,0.8765813112258911,0.8519458770751953,1.8020703171623826
"{'osm_id': 354540040, 'osm_type': 'yes'}",chennai_bld_000134,4,4,100.0,-4.204675674438477,-5.834904670715332,-1.630229115486145,-1.8452916145324707,3.3282566708013666,-12.53079891204834,-12.056280136108398,0.4745190143585205,1.0713186264038086,3.514948454606694
"{'osm_id': 354540043, 'osm_type': 'yes'}",chennai_bld_000135,3,3,100.0,-0.8318308194478353,-3.3747145334879556,-2.542883555094401,-2.7586402893066406,1.2030315394565605,-11.326777140299479,-11.060030619303385,0.26674620310465497,0.6119861602783203,0.9090495540608953
"{'osm_id': 354540048, 'osm_type': 'yes'}",chennai_bld_000136,4,4,100.0,-0.2280750870704651,0.2902090549468994,0.5182841420173645,0.43834030628204346,1.8595718209547485,-13.362510681152344,-12.349407196044922,1.0131042003631592,1.5788764953613281,2.4063604125764027
"{'osm_id': 354540052, 'osm_type': 'yes'}",chennai_bld_000137,3,3,100.0,-6.400805791219075,-8.677655537923178,-2.2768494288126626,-2.5341477394104004,1.9441310741381046,-13.46399180094401,-11.178250630696615,2.285740852355957,1.5538854598999023,2.2238910706065917
"{'osm_id': 354540058, 'osm_type': 'yes'}",chennai_bld_000138,2,2,100.0,3.8184609413146973,4.906580924987793,1.0881199836730957,1.0881199836730957,0.1241292953491211,-8.742386817932129,-11.219779968261719,-2.477393627166748,-2.477393627166748,0.3963017463684082
"{'osm_id': 354540060, 'osm_type': 'yes'}",chennai_bld_000139,4,4,100.0,-2.4426369667053223,-5.5569939613342285,-3.1143569946289062,-3.01289701461792,1.6528156831647411,-12.361499786376953,-13.110769271850586,-0.7492687702178955,-0.7792649269104004,0.711007153896943
"{'osm_id': 354540066, 'osm_type': 'yes'}",chennai_bld_000140,8,8,100.0,1.3230798244476318,-1.6352633237838745,-2.958343505859375,-2.2912445068359375,2.759409281027354,-10.983064651489258,-11.494070053100586,-0.5110064148902893,0.024656295776367188,2.29327792930589
"{'osm_id': 354540077, 'osm_type': 'yes'}",chennai_bld_000141,8,8,100.0,-6.982094764709473,-9.219572067260742,-2.2374773025512695,-2.2590837478637695,2.7163126840302922,-14.423910140991211,-14.365066528320312,0.05884349346160889,0.5715398788452148,2.340980808334459
"{'osm_id': 354540080, 'osm_type': 'yes'}",chennai_bld_000142,3,3,100.0,-3.7557290395100913,-2.409120241800944,1.3466087977091472,2.736359119415283,2.613303072295949,-9.920757293701172,-12.984814961751303,-3.064057985941569,-2.45481014251709,1.2982188298914124
"{'osm_id': 354540084, 'osm_type': 'yes'}",chennai_bld_000143,4,4,100.0,-4.231076717376709,-8.189165115356445,-3.9580883979797363,-4.315814018249512,0.91303589065811,-10.890594482421875,-10.983665466308594,-0.09307122230529785,-0.26073503494262695,1.3165623745106332
"{'osm_id': 354540090, 'osm_type': 'yes'}",chennai_bld_000144,3,3,100.0,9.995601654052734,7.055338541666667,-2.9402634302775064,-1.9907734394073486,2.2712197816819617,4.595566113789876,3.0489699045817056,-1.54659636815389,-2.4968299865722656,1.8454026586103052
"{'osm_id': 354540096, 'osm_type': 'yes'}",chennai_bld_000145,6,6,100.0,-4.310579617818196,-7.088900883992513,-2.7783209482828775,-3.357210159301758,1.4730686446054928,-12.179654439290365,-12.997411092122396,-0.8177563349405924,-0.8053073883056641,2.7425810720246804
"{'osm_id': 354540098, 'osm_type': 'yes'}",chennai_bld_000146,6,6,100.0,0.3392024040222168,-2.9672679901123047,-3.3064705530802407,-3.1108837127685547,2.357583765480029,-11.129765828450521,-10.797437032063803,0.33232959111531574,-0.19434642791748047,2.555947478053059
"{'osm_id': 354540104, 'osm_type': 'yes'}",chennai_bld_000147,5,5,100.0,-1.9739482879638672,-1.8174781799316406,0.1564701557159424,0.19547206163406372,2.6417313249566714,-14.968797302246093,-12.507304382324218,2.4614931106567384,5.113761901855469,4.377057340330598
"{'osm_id': 354570341, 'osm_type': 'yes'}",chennai_bld_000148,4,4,100.0,-5.564279556274414,-3.6290347576141357,1.9352447986602783,1.2242357730865479,2.079589168016772,-13.407807350158691,-13.144198417663574,0.2636086940765381,-0.03663349151611328,3.3770723430829652
"{'osm_id': 354570347, 'osm_type': 'yes'}",chennai_bld_000149,3,3,100.0,-2.231865723927816,-4.88572374979655,-2.653858025868734,-1.9702202081680298,1.6321067715097843,-12.009693145751953,-10.379254659016928,1.6304388046264648,0.6372451782226562,1.5142145006043164
"{'osm_id': 354570353, 'osm_type': 'yes'}",chennai_bld_000150,7,7,100.0,-4.155066353934152,-3.571547644478934,0.5835187775748116,0.7276461124420166,2.315387239482232,-11.779403686523438,-11.859259469168526,-0.0798565319606236,0.5732240676879883,3.8725737075727027
"{'osm_id': 354570358, 'osm_type': 'civic'}",chennai_bld_000151,11,11,100.0,0.18676868352023038,-1.3229158574884587,-1.5096844759854404,-0.6810855865478516,2.4928516332432658,-7.796938115900213,-6.825136358087713,0.9718015844171698,1.107254981994629,2.891071533475666
"{'osm_id': 354570363, 'osm_type': 'yes'}",chennai_bld_000152,2,2,100.0,-0.6489120721817017,-1.5092300176620483,-0.8603179454803467,-0.8603179454803467,1.0274207592010498,-12.21640396118164,-13.642337799072266,-1.4259343147277832,-1.4259343147277832,0.3278965950012207
"{'osm_id': 354570380, 'osm_type': 'yes'}",chennai_bld_000153,4,4,100.0,2.6482367515563965,-0.9875515699386597,-3.6357882022857666,-4.362441062927246,3.4606338134753414,-12.193347930908203,-11.398833274841309,0.7945148944854736,0.37897348403930664,2.9516761876271573
"{'osm_id': 354570384, 'osm_type': 'yes'}",chennai_bld_000154,2,2,100.0,-4.405169486999512,-1.1080323457717896,3.2971367835998535,3.2971367835998535,1.1572145223617616,-13.560903549194336,-11.723089218139648,1.8378138542175293,1.8378138542175293,1.900648593902588
"{'osm_id': 354570392, 'osm_type': 'yes'}",chennai_bld_000155,4,4,100.0,9.985343933105469,7.677210330963135,-2.308133840560913,-2.3806421756744385,2.589908819757212,-11.199509620666504,-12.375207901000977,-1.1756982803344727,-1.3865365982055664,1.2396374691175847
"{'osm_id': 354570397, 'osm_type': 'yes'}",chennai_bld_000156,1,1,100.0,6.222723007202148,3.108639717102051,-3.1140832901000977,-3.1140832901000977,0.0,-9.78569221496582,-14.27811050415039,-4.49241828918457,-4.49241828918457,0.0
"{'osm_id': 354570408, 'osm_type': 'yes'}",chennai_bld_000157,2,2,100.0,8.716310501098633,4.126199722290039,-4.590111255645752,-4.590111255645752,2.2527213096618652,-11.411563873291016,-12.812812805175781,-1.4012494087219238,-1.4012494087219238,3.8307976722717285
"{'osm_id': 354570411, 'osm_type': 'yes'}",chennai_bld_000158,2,2,100.0,-3.9218027591705322,-5.695390224456787,-1.7735874652862549,-1.7735874652862549,1.8658640384674072,-8.339668273925781,-11.306260108947754,-2.9665913581848145,-2.9665913581848145,3.01768159866333
"{'osm_id': 354570413, 'osm_type': 'yes'}",chennai_bld_000159,2,2,100.0,-3.916839122772217,-5.6099653244018555,-1.6931262016296387,-1.6931262016296387,0.12325000762939453,-6.900924205780029,-8.192985534667969,-1.2920613288879395,-1.2920613288879395,1.1411809921264648
"{'osm_id': 354570419, 'osm_type': 'yes'}",chennai_bld_000160,2,2,100.0,-2.039134979248047,-0.3951091468334198,1.6440260410308838,1.6440260410308838,0.372356653213501,-14.294267654418945,-14.231302261352539,0.06296491622924805,0.06296491622924805,0.15043973922729492
"{'osm_id': 354570427, 'osm_type': 'yes'}",chennai_bld_000161,3,3,100.0,-2.907314936319987,-3.422084172566732,-0.5147690773010254,-1.4974918365478516,2.0922817958998654,-11.575597127278646,-10.505274454752604,1.0703223546346028,1.776834487915039,1.0691537347111024
"{'osm_id': 354570430, 'osm_type': 'yes'}",chennai_bld_000162,4,4,100.0,2.0046634674072266,0.11642956733703613,-1.88823401927948,-0.9109339118003845,2.8189277330936795,-8.764508247375488,-10.285024642944336,-1.5205165147781372,-1.4051291942596436,1.890353925126671
"{'osm_id': 354570438, 'osm_type': 'yes'}",chennai_bld_000163,2,2,100.0,-1.8056851625442505,-5.955255508422852,-4.149570465087891,-4.149570465087891,0.7553312778473277,-12.72225284576416,-12.401921272277832,0.3203315734863281,0.3203315734863281,0.3169136047363281
"{'osm_id': 354570444, 'osm_type': 'yes'}",chennai_bld_000164,4,4,100.0,-1.7229520082473755,-0.44685012102127075,1.27610182762146,1.6403532028198242,1.9944957433827817,-13.760536193847656,-12.721158027648926,1.0393779277801514,1.0844731330871582,1.6005625313941785
"{'osm_id': 354570454, 'osm_type': 'yes'}",chennai_bld_000165,4,4,100.0,-0.708346962928772,-0.94142746925354,-0.23308050632476807,-0.2575429081916809,2.1016659504427535,-14.409996032714844,-14.904722213745117,-0.49472641944885254,1.7490215301513672,5.085473992284225
"{'osm_id': 354570474, 'osm_type': 'yes'}",chennai_bld_000166,2,2,100.0,-1.994474172592163,-4.87014102935791,-2.875666856765747,-2.875666856765747,1.6349555850029003,-11.661202430725098,-10.488980293273926,1.1722221374511719,1.1722221374511719,1.4333925247192383
"{'osm_id': 354570476, 'osm_type': 'yes'}",chennai_bld_000167,2,2,100.0,-6.007440090179443,-4.92678165435791,1.0806586742401123,1.0806586742401123,2.3215925693511963,-11.460354804992676,-11.73613166809082,-0.27577686309814453,-0.27577686309814453,2.4817237854003906
"{'osm_id': 354570491, 'osm_type': 'yes'}",chennai_bld_000168,1,1,100.0,0.1484183371067047,-8.66186237335205,-8.810280799865723,-8.810280799865723,0.0,-11.826236724853516,-10.795812606811523,1.0304241180419922,1.0304241180419922,0.0
"{'osm_id': 354570498, 'osm_type': 'yes'}",chennai_bld_000169,4,4,100.0,-3.052584409713745,-1.6602470874786377,1.3923373222351074,1.6001217365264893,1.7424317235972222,-12.408452987670898,-13.296883583068848,-0.8884315490722656,-0.7963399887084961,2.6666582581672524
"{'osm_id': 354570523, 'osm_type': 'yes'}",chennai_bld_000170,4,4,100.0,2.5826408863067627,-0.07767760753631592,-2.660318374633789,-2.6557297706604004,1.6376535736649074,-15.290285110473633,-14.39063835144043,0.8996458053588867,0.9202933311462402,5.2327886201567635
